original_expert_id,model,layer,IC,EP,total_tokens_routed,unique_tokens_routed,vocab_entropy,top50_mass_pct
219,SRA-B,0,0.0581,0.3620,871,77,2.404,93.6
37,SRA-B,0,0.4040,0.3881,8461,586,2.528,2.4
105,SRA-B,0,0.2320,0.3745,2434,110,3.774,84.7
163,SRA-B,0,0.1785,0.3629,5168,1263,6.452,5.4
83,SRA-B,0,0.6136,0.2413,8046,3294,7.633,3.3
99,SRA-B,0,0.0890,0.3095,398,94,3.839,82.7
34,SRA-B,0,0.3335,0.4497,4759,38,2.148,99.7
129,SRA-B,0,0.1941,0.4071,8459,17,0.571,99.9
148,SRA-B,0,0.3332,0.4408,3091,23,0.136,99.5
107,SRA-B,0,0.2510,0.3126,5786,1072,6.326,10.8
124,SRA-B,0,0.1849,0.4613,1012,32,0.383,97.4
132,SRA-B,0,0.0622,0.3363,273,51,2.837,83.9
159,SRA-B,0,0.2897,0.4178,130,21,1.139,83.8
218,SRA-B,0,0.2999,0.4423,204,24,1.871,91.2
251,SRA-B,0,0.2245,0.4287,1966,55,0.716,97.8
32,SRA-B,0,0.1518,0.3573,158,34,2.412,79.7
135,SRA-B,0,0.2926,0.4385,56,5,0.521,94.6
177,SRA-B,0,0.3293,0.4401,711,23,0.505,97.2
173,SRA-B,0,0.1750,0.3823,51447,117,0.128,99.8
48,SRA-B,0,0.2965,0.4714,6405,11,0.594,100.0
228,SRA-B,0,0.1561,0.3471,236,70,3.313,73.3
151,SRA-B,0,0.3312,0.4379,138,11,0.491,91.3
77,SRA-B,0,0.3389,0.4189,235,12,0.513,93.6
200,SRA-B,0,0.3397,0.4690,2376,10,1.032,99.8
212,SRA-B,0,0.1587,0.4241,2085,35,1.358,98.8
142,SRA-B,0,0.1047,0.3340,2222,179,2.692,84.8
178,SRA-B,0,0.2154,0.4117,276,33,2.329,91.3
243,SRA-B,0,0.2425,0.4379,44,9,1.398,86.4
19,SRA-B,0,0.3046,0.4391,3615,34,1.979,99.5
240,SRA-B,0,0.2353,0.3190,4145,763,5.954,13.9
111,SRA-B,0,0.1827,0.3993,6183,143,3.796,70.0
231,SRA-B,0,0.3617,0.4342,3198,42,0.340,99.2
193,SRA-B,0,0.1398,0.3400,7594,854,5.357,8.7
205,SRA-B,0,0.3218,0.4302,72,17,1.842,79.2
127,SRA-B,0,0.3095,0.4417,4,4,1.386,100.0
189,SRA-B,0,0.2839,0.4392,5,3,0.950,60.0
155,SRA-B,0,0.1696,0.3919,445,25,1.550,96.2
187,SRA-B,0,0.1679,0.3007,1259,87,3.378,95.4
186,SRA-B,0,0.2663,0.4557,4377,24,0.293,99.5
110,SRA-B,0,0.3498,0.4542,7272,5,0.215,100.0
195,SRA-B,0,0.5415,0.2668,3887,1615,6.857,6.8
64,SRA-B,0,0.2940,0.4191,826,20,0.781,98.3
248,SRA-B,0,0.4067,0.3732,5018,1079,6.323,8.6
199,SRA-B,0,0.2699,0.4492,4510,20,0.695,99.6
36,SRA-B,0,0.3701,0.3453,2968,1010,6.229,10.9
217,SRA-B,0,0.3553,0.4359,3714,19,0.070,99.5
102,SRA-B,0,0.5045,0.0000,1218,67,2.504,96.3
128,SRA-B,0,0.3862,0.3130,6112,1485,6.620,5.6
146,SRA-B,0,0.0765,0.3787,152,26,2.050,86.2
150,SRA-B,0,0.2918,0.4296,2273,41,1.777,98.9
54,SRA-B,0,0.1600,0.3325,1360,180,4.073,80.1
16,SRA-B,0,0.1416,0.3972,1525,21,0.777,99.0
166,SRA-B,0,0.3401,0.3254,1573,341,5.124,31.5
103,SRA-B,0,0.5132,0.3132,4680,1587,6.790,11.6
81,SRA-B,0,0.2939,0.4475,204,14,1.042,95.1
238,SRA-B,0,0.2909,0.4047,1290,17,0.145,98.8
214,SRA-B,0,0.3088,0.4619,901,24,0.293,97.6
14,SRA-B,0,0.4967,0.2462,9120,2483,7.058,5.7
84,SRA-B,0,0.3500,0.3640,3578,1070,6.362,13.1
223,SRA-B,0,0.2890,0.4279,495,24,0.676,95.6
144,SRA-B,0,0.8900,0.2641,7032,3230,7.528,3.9
70,SRA-B,0,0.1828,0.3024,4272,860,6.067,12.7
245,SRA-B,0,0.1630,0.4019,231,32,2.007,86.6
119,SRA-B,0,0.3153,0.3720,3257,856,6.026,10.4
170,SRA-B,0,0.1439,0.3982,452,62,2.619,88.7
250,SRA-B,0,0.2893,0.3444,3761,872,5.999,19.2
137,SRA-B,0,0.3968,0.2669,1608,604,5.954,14.7
43,SRA-B,0,0.1843,0.3752,1282,55,2.015,97.6
157,SRA-B,0,0.2972,0.4156,598,31,0.629,95.3
18,SRA-B,0,0.2781,0.4107,12,5,1.314,75.0
69,SRA-B,0,0.1713,0.3552,3915,275,4.536,47.5
53,SRA-B,0,0.2709,0.4335,1488,58,1.028,96.2
91,SRA-B,0,0.4483,0.4657,4244,1288,6.487,9.5
95,SRA-B,0,0.2187,0.4559,5716,7,0.408,99.9
41,SRA-B,0,0.2648,0.4427,2860,14,0.065,99.5
94,SRA-B,0,0.1256,0.3780,590,63,2.733,91.9
164,SRA-B,0,0.3313,0.4203,713,24,0.326,96.8
117,SRA-B,0,0.1519,0.3878,1246,22,0.294,98.6
211,SRA-B,0,0.2150,0.4028,657,41,2.005,95.4
204,SRA-B,0,0.2926,0.3006,6471,1827,6.905,7.2
25,SRA-B,0,0.4058,0.0000,3611,258,4.575,18.8
234,SRA-B,0,0.3562,0.2872,5917,1538,6.719,7.8
192,SRA-B,0,0.0828,0.3285,348,57,3.236,87.9
75,SRA-B,0,0.2835,0.4251,4,4,1.386,100.0
59,SRA-B,0,0.3941,0.2576,6271,1571,6.710,5.5
171,SRA-B,0,0.3398,0.4152,4237,1072,6.291,12.0
198,SRA-B,0,0.2595,0.4068,41,15,2.319,63.4
17,SRA-B,0,0.1859,0.3256,4080,410,3.319,6.7
182,SRA-B,0,0.1531,0.3687,1079,107,3.550,93.3
49,SRA-B,0,0.3090,0.4467,3,3,1.099,100.0
149,SRA-B,0,0.0688,0.4030,453,28,1.816,95.6
93,SRA-B,0,0.3316,0.0000,1949,64,2.682,98.1
160,SRA-B,0,0.0980,0.4314,322,22,1.064,96.0
162,SRA-B,0,0.1175,0.3720,661,75,2.880,92.4
76,SRA-B,0,0.3024,0.4297,13,1,-0.000,100.0
143,SRA-B,0,0.3133,0.4464,13,5,1.311,76.9
20,SRA-B,0,0.0991,0.3531,189,53,3.123,73.5
97,SRA-B,0,0.3511,0.3312,6546,1743,6.872,5.9
31,SRA-B,0,0.2534,0.3690,60040,284,0.543,93.4
138,SRA-B,0,0.1985,0.4156,3285,20,1.424,99.9
118,SRA-B,0,0.2734,0.3245,5675,998,6.134,10.7
188,SRA-B,0,0.2595,0.4259,1048,20,0.750,98.6
11,SRA-B,0,0.0717,0.3964,1652,87,1.309,95.2
68,SRA-B,0,0.2175,0.4092,802,26,1.952,98.1
232,SRA-B,0,0.1558,0.3766,1318,16,0.306,98.9
89,SRA-B,0,0.3552,0.4570,13,6,1.586,61.5
92,SRA-B,0,0.2610,0.3551,1785,262,4.495,62.7
24,SRA-B,0,0.1869,0.4109,280,61,3.066,81.1
98,SRA-B,0,0.3378,0.3119,1501,306,4.831,46.1
236,SRA-B,0,0.2232,0.4164,914,47,1.439,96.7
246,SRA-B,0,0.1363,0.3074,669,114,3.787,86.8
87,SRA-B,0,0.3742,0.2893,2120,648,5.855,11.5
197,SRA-B,0,0.4180,0.3079,7105,1917,6.854,7.2
235,SRA-B,0,0.3845,0.3543,5369,824,5.919,16.4
39,SRA-B,0,0.3167,0.4305,3843,56,1.975,99.1
220,SRA-B,0,0.3032,0.2514,921,273,4.530,57.0
88,SRA-B,0,0.0645,0.3256,395,79,3.375,80.5
239,SRA-B,0,0.3250,0.4395,4043,13,0.156,99.8
180,SRA-B,0,0.1426,0.3472,5876,732,5.610,12.9
40,SRA-B,0,0.2408,0.4152,2714,14,0.852,99.6
208,SRA-B,0,0.2815,0.4227,2194,59,0.695,98.1
196,SRA-B,0,0.0856,0.3820,1016,158,3.970,75.2
1,SRA-B,0,0.3238,0.4540,19,10,2.083,47.4
209,SRA-B,0,0.3119,0.4466,20,6,0.965,75.0
72,SRA-B,0,0.3169,0.4206,4283,61,2.370,99.3
152,SRA-B,0,0.1206,0.3910,792,24,0.723,98.1
115,SRA-B,0,0.3911,0.0000,4382,352,4.881,6.3
56,SRA-B,0,0.1842,0.3295,3310,319,5.114,9.3
108,SRA-B,0,0.3256,0.4713,100,18,1.537,85.0
242,SRA-B,0,0.3468,0.4560,205,15,1.367,95.1
181,SRA-B,0,0.2220,0.4170,7198,23,0.183,99.8
168,SRA-B,0,0.3644,0.4513,4005,2,0.002,100.0
185,SRA-B,0,0.2246,0.3994,149,45,3.102,71.1
50,SRA-B,0,0.3109,0.4414,117,18,1.669,85.5
145,SRA-B,0,0.2518,0.4204,2437,73,0.885,97.8
253,SRA-B,0,0.2695,0.4304,2015,54,1.596,98.3
156,SRA-B,0,0.2143,0.3355,1080,245,4.716,61.5
130,SRA-B,0,0.1930,0.3863,671,22,0.963,97.3
60,SRA-B,0,0.3776,0.3167,1631,288,4.392,39.7
55,SRA-B,0,0.3205,0.3855,5440,886,5.923,12.1
23,SRA-B,0,0.2642,0.4714,1088,86,3.590,94.9
7,SRA-B,0,0.2153,0.4259,6343,163,3.913,59.8
8,SRA-B,0,0.0558,0.3648,633,75,3.046,90.5
109,SRA-B,0,0.0547,0.3098,266,57,3.046,82.0
153,SRA-B,0,0.2465,0.3946,1197,207,4.273,71.8
22,SRA-B,0,0.3316,0.4241,8,4,1.321,37.5
141,SRA-B,0,0.3590,0.3645,7002,1744,6.833,5.5
230,SRA-B,0,0.2239,0.4417,325,29,1.778,92.9
252,SRA-B,0,0.1837,0.3980,133,16,1.174,89.5
175,SRA-B,0,0.3104,0.4408,6,2,0.637,66.7
26,SRA-B,0,0.3516,0.3455,3503,1156,6.398,8.7
190,SRA-B,0,0.2653,0.4267,1346,18,0.336,99.0
35,SRA-B,0,0.4615,0.3922,6641,1544,6.620,5.8
58,SRA-B,0,0.3166,0.4342,4,3,1.040,100.0
63,SRA-B,0,0.1813,0.3299,5321,694,5.764,19.8
71,SRA-B,0,0.2963,0.4233,398,59,2.570,91.0
191,SRA-B,0,0.2399,0.4336,3078,52,0.498,98.8
6,SRA-B,0,0.2729,0.4317,280,37,2.147,89.6
28,SRA-B,0,0.3238,0.4452,25,9,1.749,48.0
165,SRA-B,0,0.2558,0.4257,152,19,1.891,90.8
