original_expert_id,model,layer,IC,EP,total_tokens_routed,unique_tokens_routed,vocab_entropy,top50_mass_pct
161,SRA-B,2,0.0887,0.3246,2761,1108,6.561,11.1
156,SRA-B,2,0.1477,0.3774,1267,32,0.845,98.3
60,SRA-B,2,0.0920,0.3033,5474,1023,5.907,5.9
143,SRA-B,2,0.3030,0.3004,2427,1121,6.616,10.5
53,SRA-B,2,0.2937,0.3003,2441,52,2.105,98.7
47,SRA-B,2,0.2233,0.3560,4274,880,5.995,11.3
199,SRA-B,2,0.1363,0.3956,1787,60,2.186,97.6
200,SRA-B,2,0.4354,0.2771,3219,1129,6.416,14.7
196,SRA-B,2,0.1252,0.3149,2531,634,5.312,33.1
58,SRA-B,2,0.2806,0.2738,1525,776,6.289,18.3
203,SRA-B,2,0.2565,0.2880,2834,877,5.842,25.3
192,SRA-B,2,0.1770,0.3130,664,52,2.338,94.6
8,SRA-B,2,0.8528,0.2122,1002,49,1.475,96.1
231,SRA-B,2,0.2555,0.3133,3563,668,4.046,12.5
119,SRA-B,2,0.2508,0.3341,2639,288,3.968,37.9
29,SRA-B,2,0.6694,0.3015,1138,100,2.975,93.1
113,SRA-B,2,0.1270,0.3962,2853,273,4.288,37.8
31,SRA-B,2,0.2424,0.3250,3171,550,5.310,10.8
246,SRA-B,2,0.2778,0.0000,1998,117,3.678,93.1
142,SRA-B,2,0.2509,0.3714,2085,105,3.102,96.6
168,SRA-B,2,0.2475,0.3025,1939,683,5.982,11.8
145,SRA-B,2,0.5721,0.3131,2218,851,6.065,20.6
61,SRA-B,2,0.0701,0.3337,3117,1110,6.491,9.4
13,SRA-B,2,0.4062,0.3099,703,110,2.960,84.9
54,SRA-B,2,0.1622,0.3423,2827,135,3.679,66.8
238,SRA-B,2,0.1229,0.3732,4426,1598,6.864,5.4
10,SRA-B,2,0.1520,0.4143,3762,1268,6.555,6.4
235,SRA-B,2,0.2919,0.4424,2702,767,5.830,27.9
27,SRA-B,2,0.1164,0.3021,2862,329,4.873,12.0
85,SRA-B,2,0.1538,0.3991,2266,84,2.281,97.1
70,SRA-B,2,0.1048,0.3735,1367,41,1.644,98.3
219,SRA-B,2,0.2433,0.4077,747,326,5.264,46.6
19,SRA-B,2,0.2853,0.4632,1826,700,5.980,17.3
211,SRA-B,2,0.2810,0.3178,1825,45,2.062,98.2
226,SRA-B,2,0.1142,0.3788,2617,44,1.453,99.3
217,SRA-B,2,0.2818,0.3336,2518,1328,6.897,9.0
73,SRA-B,2,0.3834,0.4883,3582,466,5.346,13.6
100,SRA-B,2,0.1105,0.3179,1603,539,5.742,20.3
20,SRA-B,2,0.1210,0.3769,1205,20,0.692,99.0
107,SRA-B,2,0.2905,0.3256,2403,85,2.883,97.8
88,SRA-B,2,0.1913,0.4202,2059,937,6.410,13.9
125,SRA-B,2,0.3458,0.2756,1640,395,5.364,16.6
194,SRA-B,2,0.1326,0.4162,2817,21,0.316,99.5
237,SRA-B,2,0.1541,0.4217,4052,54,1.981,99.2
206,SRA-B,2,0.3683,0.2572,1517,31,0.757,98.2
81,SRA-B,2,0.3916,0.0000,2457,277,4.599,56.8
158,SRA-B,2,0.2367,0.2961,3356,887,6.002,12.2
41,SRA-B,2,0.4355,0.3636,4283,355,2.628,15.9
25,SRA-B,2,0.1912,0.3912,2342,73,1.703,98.0
4,SRA-B,2,0.0850,0.3461,3187,987,6.283,11.1
184,SRA-B,2,0.1010,0.2872,3536,1276,6.478,9.4
240,SRA-B,2,0.2762,0.4586,1874,637,5.955,18.8
236,SRA-B,2,0.1652,0.3951,1536,884,6.560,14.5
9,SRA-B,2,0.2024,0.4199,729,352,5.433,43.5
74,SRA-B,2,0.1860,0.3574,1614,259,4.387,55.9
59,SRA-B,2,0.3004,0.3350,2934,77,1.909,98.0
118,SRA-B,2,0.1026,0.3763,3580,74,1.993,98.6
49,SRA-B,2,0.1425,0.3601,4561,1404,6.567,8.1
28,SRA-B,2,0.3395,0.3914,60267,18,0.313,100.0
228,SRA-B,2,0.2596,0.3587,2389,609,5.408,36.8
171,SRA-B,2,0.2341,0.3471,2200,375,4.929,30.5
159,SRA-B,2,0.2794,0.3228,3203,1013,6.076,19.8
126,SRA-B,2,0.1828,0.3734,2220,62,2.036,98.5
