word,category,num_subtokens,subtokens,layer,template_id,expert_ids,primary_coherence,topk_overlap,routing_flicker,model
mitochondria,scientific,2,mitochond|ria,0,2,"144,116",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,1,2,"96,12",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,2,2,"24,61",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,3,2,"108,47",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,0,3,"144,116",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,1,3,"162,12",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,2,3,"108,61",0.5,0.14285714285714285,1,SRA-B
mitochondria,scientific,2,mitochond|ria,3,3,"108,249",0.5,0.3333333333333333,1,SRA-B
mitochondria,scientific,2,mitochond|ria,0,4,"144,116",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,1,4,"96,12",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,2,4,"24,61",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,3,4,"108,47",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,0,5,"144,14",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,1,5,"96,12",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,2,5,"24,61",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,3,5,"108,47",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,0,6,"144,116",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,1,6,"96,12",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,2,6,"24,61",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,3,6,"108,69",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,0,7,"144,116",0.5,0.14285714285714285,1,SRA-B
mitochondria,scientific,2,mitochond|ria,1,7,"96,12",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,2,7,"24,61",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,3,7,"108,47",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,0,8,"144,116",0.5,0.14285714285714285,1,SRA-B
mitochondria,scientific,2,mitochond|ria,1,8,"96,12",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,2,8,"24,61",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,3,8,"108,134",0.5,0.14285714285714285,1,SRA-B
mitochondria,scientific,2,mitochond|ria,0,9,"144,227",0.5,0.14285714285714285,1,SRA-B
mitochondria,scientific,2,mitochond|ria,1,9,"162,75",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,2,9,"24,61",0.5,0.0,1,SRA-B
mitochondria,scientific,2,mitochond|ria,3,9,"108,47",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,0,0,"144,121",0.5,0.3333333333333333,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,1,0,"162,20",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,2,0,"4,14",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,3,0,"108,47",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,0,1,"144,121",0.5,0.3333333333333333,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,1,1,"162,20",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,2,1,"4,163",0.5,0.14285714285714285,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,3,1,"108,235",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,0,2,"144,121",0.5,0.3333333333333333,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,1,2,"162,20",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,2,2,"4,161",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,3,2,"108,47",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,0,3,"144,121",0.5,0.3333333333333333,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,1,3,"162,20",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,2,3,"4,161",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,3,3,"108,133",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,0,4,"144,121",0.5,0.3333333333333333,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,1,4,"162,20",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,2,4,"4,161",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,3,4,"108,47",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,0,5,"144,121",0.5,0.3333333333333333,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,1,5,"162,20",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,2,5,"4,14",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,3,5,"108,47",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,0,6,"144,121",0.5,0.3333333333333333,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,1,6,"96,20",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,2,6,"4,161",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,3,6,"108,172",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,0,7,"144,121",0.5,0.3333333333333333,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,1,7,"162,20",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,2,7,"4,161",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,3,7,"108,47",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,0,8,"144,121",0.5,0.3333333333333333,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,1,8,"162,20",0.5,0.14285714285714285,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,2,8,"4,161",0.5,0.14285714285714285,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,3,8,"108,47",0.5,0.14285714285714285,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,0,9,"144,121",0.5,0.3333333333333333,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,1,9,"162,20",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,2,9,"4,161",0.5,0.0,1,SRA-B
thermodynamics,scientific,2,thermo|dynamics,3,9,"108,47",0.5,0.0,1,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,0,"244,179,179,240",0.5,0.15873015873015872,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,0,"162,200,142,247",0.25,0.17936507936507937,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,0,"4,194,4,159",0.5,0.2587301587301587,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,0,"219,108,0,169",0.25,0.19047619047619047,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,1,"244,179,179,240",0.5,0.12698412698412698,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,1,"162,33,142,247",0.25,0.20317460317460315,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,1,"4,194,4,159",0.5,0.1952380952380952,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,1,"98,108,0,25",0.25,0.19047619047619047,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,2,"244,179,179,240",0.5,0.12698412698412698,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,2,"162,200,142,247",0.25,0.1349206349206349,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,2,"4,194,4,159",0.5,0.2587301587301587,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,2,"98,108,0,133",0.25,0.2698412698412698,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,3,"244,179,179,240",0.5,0.12698412698412698,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,3,"162,33,162,247",0.5,0.20317460317460315,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,3,"4,194,4,159",0.5,0.22698412698412695,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,3,"108,108,108,133",0.75,0.2698412698412698,1,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,4,"244,179,179,240",0.5,0.12698412698412698,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,4,"162,33,142,247",0.25,0.20317460317460315,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,4,"4,194,4,159",0.5,0.2587301587301587,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,4,"98,108,0,133",0.25,0.19047619047619047,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,5,"244,179,179,240",0.5,0.15873015873015872,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,5,"162,200,142,247",0.25,0.17936507936507937,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,5,"4,194,4,159",0.5,0.2587301587301587,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,5,"219,108,0,169",0.25,0.19047619047619047,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,6,"244,179,179,240",0.5,0.10317460317460318,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,6,"162,33,22,247",0.25,0.15873015873015872,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,6,"4,194,4,159",0.5,0.1952380952380952,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,6,"98,108,43,133",0.25,0.2698412698412698,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,7,"244,179,179,240",0.5,0.15873015873015872,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,7,"162,33,162,247",0.5,0.15873015873015872,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,7,"4,194,4,159",0.5,0.2587301587301587,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,7,"98,108,123,133",0.25,0.23809523809523805,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,8,"244,179,179,240",0.5,0.12698412698412698,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,8,"162,200,142,247",0.25,0.29523809523809524,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,8,"4,194,4,159",0.5,0.34603174603174597,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,8,"108,108,0,133",0.5,0.2507936507936508,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,9,"61,179,179,240",0.5,0.19047619047619047,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,9,"162,33,142,247",0.25,0.17936507936507937,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,9,"4,194,4,159",0.5,0.2587301587301587,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,9,"98,108,0,133",0.25,0.2698412698412698,3,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,0,"225,83,144",0.3333333333333333,0.09523809523809523,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,0,"159,33,20",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,0,"194,194,14",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,0,"43,108,50",0.3333333333333333,0.19999999999999998,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,1,"225,83,144",0.3333333333333333,0.09523809523809523,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,1,"159,33,20",0.3333333333333333,0.047619047619047616,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,1,"194,194,163",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,1,"43,108,235",0.3333333333333333,0.15873015873015872,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,2,"225,83,144",0.3333333333333333,0.09523809523809523,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,2,"159,33,20",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,2,"194,194,161",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,2,"43,108,47",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,3,"225,83,103",0.3333333333333333,0.09523809523809523,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,3,"159,33,20",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,3,"194,194,161",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,3,"108,108,133",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,4,"225,83,144",0.3333333333333333,0.09523809523809523,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,4,"159,33,20",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,4,"194,194,161",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,4,"108,108,47",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,5,"225,83,144",0.3333333333333333,0.09523809523809523,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,5,"159,33,20",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,5,"194,194,14",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,5,"43,108,50",0.3333333333333333,0.19999999999999998,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,6,"225,83,144",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,6,"159,33,20",0.3333333333333333,0.047619047619047616,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,6,"194,194,161",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,6,"43,108,237",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,7,"225,83,103",0.3333333333333333,0.14285714285714285,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,7,"159,162,20",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,7,"194,194,161",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,7,"108,108,47",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,8,"227,83,144",0.3333333333333333,0.09523809523809523,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,8,"162,162,20",0.6666666666666666,0.047619047619047616,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,8,"194,194,161",0.6666666666666666,0.15873015873015872,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,8,"108,108,47",0.6666666666666666,0.20634920634920637,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,9,"225,83,144",0.3333333333333333,0.14285714285714285,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,9,"159,33,20",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,9,"194,194,161",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,9,"108,108,47",0.6666666666666666,0.1111111111111111,1,SRA-B
neuroscience,scientific,2,neuro|science,0,0,"204,197",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,1,0,"96,20",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,2,0,"4,163",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,0,"112,142",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,0,1,"204,197",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,1,1,"96,61",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,2,1,"4,163",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,1,"112,235",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,0,2,"204,197",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,1,2,"96,20",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,2,2,"4,161",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,2,"112,47",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,0,3,"204,197",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,1,3,"96,20",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,2,3,"4,161",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,3,"112,133",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,0,4,"204,197",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,1,4,"96,20",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,2,4,"4,161",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,4,"112,47",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,0,5,"204,197",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,1,5,"96,20",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,2,5,"4,163",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,5,"112,142",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,0,6,"204,197",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,1,6,"96,20",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,2,6,"4,161",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,6,"112,237",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,0,7,"204,197",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,1,7,"96,20",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,2,7,"4,161",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,7,"112,47",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,0,8,"227,197",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,1,8,"96,20",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,2,8,"4,161",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,3,8,"108,237",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,0,9,"204,197",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,1,9,"96,20",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,2,9,"4,161",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,9,"112,47",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,0,"61,197",0.5,0.3333333333333333,1,SRA-B
astrophysics,scientific,2,astro|physics,1,0,"22,20",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,2,0,"4,163",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,0,"112,50",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,1,"61,197",0.5,0.3333333333333333,1,SRA-B
astrophysics,scientific,2,astro|physics,1,1,"22,20",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,2,1,"4,163",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,1,"108,235",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,2,"61,197",0.5,0.3333333333333333,1,SRA-B
astrophysics,scientific,2,astro|physics,1,2,"22,20",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,2,2,"4,161",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,2,"112,47",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,3,"61,197",0.5,0.3333333333333333,1,SRA-B
astrophysics,scientific,2,astro|physics,1,3,"22,20",0.5,0.14285714285714285,1,SRA-B
astrophysics,scientific,2,astro|physics,2,3,"4,161",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,3,"108,133",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,4,"61,197",0.5,0.3333333333333333,1,SRA-B
astrophysics,scientific,2,astro|physics,1,4,"22,20",0.5,0.14285714285714285,1,SRA-B
astrophysics,scientific,2,astro|physics,2,4,"4,161",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,4,"112,47",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,5,"61,197",0.5,0.3333333333333333,1,SRA-B
astrophysics,scientific,2,astro|physics,1,5,"22,20",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,2,5,"4,163",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,5,"112,50",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,6,"61,197",0.5,0.14285714285714285,1,SRA-B
astrophysics,scientific,2,astro|physics,1,6,"22,20",0.5,0.14285714285714285,1,SRA-B
astrophysics,scientific,2,astro|physics,2,6,"4,161",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,6,"112,172",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,7,"61,197",0.5,0.14285714285714285,1,SRA-B
astrophysics,scientific,2,astro|physics,1,7,"22,20",0.5,0.14285714285714285,1,SRA-B
astrophysics,scientific,2,astro|physics,2,7,"4,161",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,7,"108,47",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,8,"61,197",0.5,0.14285714285714285,1,SRA-B
astrophysics,scientific,2,astro|physics,1,8,"22,20",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,2,8,"4,161",0.5,0.14285714285714285,1,SRA-B
astrophysics,scientific,2,astro|physics,3,8,"108,47",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,9,"61,197",0.5,0.0,1,SRA-B
