word,category,num_subtokens,subtokens,layer,template_id,expert_ids,primary_coherence,topk_overlap,routing_flicker,model
semiconductor,scientific,4,sem|icon|du|ctor,1,1,"105,80,53,7",0.25,0.2587301587301587,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,1,"209,209,209,71",0.75,0.23809523809523805,1,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,1,"167,117,117,239",0.5,0.1349206349206349,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,2,"82,50,35,5",0.25,0.15873015873015872,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,2,"105,80,53,7",0.25,0.2587301587301587,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,2,"209,209,209,44",0.75,0.2698412698412698,1,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,2,"167,117,117,239",0.5,0.2111111111111111,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,3,"82,50,35,5",0.25,0.15873015873015872,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,3,"105,80,53,7",0.25,0.2587301587301587,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,3,"209,209,209,44",0.75,0.3142857142857142,1,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,3,"167,117,117,239",0.5,0.15873015873015872,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,4,"82,50,35,5",0.25,0.15873015873015872,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,4,"105,80,53,7",0.25,0.2587301587301587,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,4,"209,209,209,71",0.75,0.23809523809523805,1,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,4,"167,117,117,239",0.5,0.2111111111111111,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,5,"82,50,35,5",0.25,0.15873015873015872,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,5,"105,80,53,7",0.25,0.20317460317460315,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,5,"209,209,209,71",0.75,0.23809523809523805,1,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,5,"167,117,117,239",0.5,0.16666666666666666,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,6,"82,50,35,5",0.25,0.15873015873015872,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,6,"105,80,53,7",0.25,0.15873015873015872,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,6,"209,209,209,71",0.75,0.2698412698412698,1,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,6,"167,117,117,239",0.5,0.2349206349206349,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,7,"82,50,35,5",0.25,0.15873015873015872,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,7,"105,80,53,7",0.25,0.2587301587301587,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,7,"209,209,209,71",0.75,0.3142857142857142,1,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,7,"167,117,117,239",0.5,0.2349206349206349,2,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,8,"82,50,35,5",0.25,0.1349206349206349,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,8,"105,80,53,7",0.25,0.2507936507936508,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,8,"209,209,209,71",0.75,0.15079365079365079,1,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,8,"193,226,124,239",0.25,0.14761904761904762,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,0,9,"82,50,35,5",0.25,0.15873015873015872,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,1,9,"105,80,53,7",0.25,0.2587301587301587,3,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,2,9,"209,209,209,44",0.75,0.3142857142857142,1,SRA-B
semiconductor,scientific,4,sem|icon|du|ctor,3,9,"167,117,117,239",0.5,0.2111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,0,"125,36,36",0.6666666666666666,0.047619047619047616,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,0,"105,108,7",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,0,"209,209,227",0.6666666666666666,0.09523809523809523,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,0,"226,117,21",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,1,"125,36,36",0.6666666666666666,0.047619047619047616,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,1,"105,108,126",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,1,"209,209,187",0.6666666666666666,0.15873015873015872,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,1,"226,117,76",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,2,"125,36,36",0.6666666666666666,0.047619047619047616,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,2,"105,108,7",0.3333333333333333,0.19999999999999998,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,2,"209,209,225",0.6666666666666666,0.09523809523809523,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,2,"226,117,21",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,3,"125,36,36",0.6666666666666666,0.14285714285714285,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,3,"105,108,126",0.3333333333333333,0.19999999999999998,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,3,"209,209,225",0.6666666666666666,0.15873015873015872,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,3,"226,117,13",0.3333333333333333,0.19999999999999998,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,4,"125,36,36",0.6666666666666666,0.09523809523809523,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,4,"105,108,7",0.3333333333333333,0.19999999999999998,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,4,"209,209,225",0.6666666666666666,0.09523809523809523,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,4,"117,117,21",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,5,"125,36,36",0.6666666666666666,0.047619047619047616,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,5,"105,108,7",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,5,"209,209,227",0.6666666666666666,0.09523809523809523,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,5,"226,117,21",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,6,"125,36,36",0.6666666666666666,0.09523809523809523,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,6,"105,108,126",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,6,"209,209,88",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,6,"226,117,134",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,7,"125,36,36",0.6666666666666666,0.047619047619047616,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,7,"105,108,126",0.3333333333333333,0.19999999999999998,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,7,"209,209,225",0.6666666666666666,0.15873015873015872,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,7,"226,117,21",0.3333333333333333,0.19999999999999998,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,8,"125,36,36",0.6666666666666666,0.14285714285714285,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,8,"25,108,126",0.3333333333333333,0.19999999999999998,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,8,"209,209,225",0.6666666666666666,0.1111111111111111,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,8,"117,117,21",0.6666666666666666,0.19999999999999998,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,0,9,"125,36,36",0.6666666666666666,0.14285714285714285,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,1,9,"105,108,126",0.3333333333333333,0.1111111111111111,2,SRA-B
biochemistry,scientific,3,bi|oche|mistry,2,9,"209,209,225",0.6666666666666666,0.20634920634920637,1,SRA-B
biochemistry,scientific,3,bi|oche|mistry,3,9,"226,117,134",0.3333333333333333,0.1111111111111111,2,SRA-B
neuroscience,scientific,2,neuro|science,0,0,"36,36",1.0,0.14285714285714285,0,SRA-B
neuroscience,scientific,2,neuro|science,1,0,"105,7",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,2,0,"12,225",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,0,"226,21",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,0,1,"36,36",1.0,0.14285714285714285,0,SRA-B
neuroscience,scientific,2,neuro|science,1,1,"105,7",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,2,1,"38,225",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,1,"226,76",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,0,2,"36,36",1.0,0.14285714285714285,0,SRA-B
neuroscience,scientific,2,neuro|science,1,2,"105,7",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,2,2,"12,225",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,3,2,"226,21",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,0,3,"36,36",1.0,0.14285714285714285,0,SRA-B
neuroscience,scientific,2,neuro|science,1,3,"105,7",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,2,3,"12,225",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,3,"226,176",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,0,4,"36,36",1.0,0.14285714285714285,0,SRA-B
neuroscience,scientific,2,neuro|science,1,4,"105,7",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,2,4,"12,225",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,4,"226,21",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,0,5,"36,36",1.0,0.14285714285714285,0,SRA-B
neuroscience,scientific,2,neuro|science,1,5,"105,7",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,2,5,"12,225",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,5,"226,21",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,0,6,"36,36",1.0,0.14285714285714285,0,SRA-B
neuroscience,scientific,2,neuro|science,1,6,"105,7",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,2,6,"12,225",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,6,"226,76",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,0,7,"36,36",1.0,0.14285714285714285,0,SRA-B
neuroscience,scientific,2,neuro|science,1,7,"105,7",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,2,7,"12,225",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,3,7,"226,21",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,0,8,"36,36",1.0,0.14285714285714285,0,SRA-B
neuroscience,scientific,2,neuro|science,1,8,"105,7",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,2,8,"12,225",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,3,8,"226,21",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,0,9,"36,36",1.0,0.14285714285714285,0,SRA-B
neuroscience,scientific,2,neuro|science,1,9,"105,7",0.5,0.0,1,SRA-B
neuroscience,scientific,2,neuro|science,2,9,"12,225",0.5,0.14285714285714285,1,SRA-B
neuroscience,scientific,2,neuro|science,3,9,"226,21",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,0,"36,36",1.0,0.14285714285714285,0,SRA-B
astrophysics,scientific,2,astro|physics,1,0,"105,7",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,2,0,"210,225",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,0,"226,22",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,1,"36,36",1.0,0.14285714285714285,0,SRA-B
astrophysics,scientific,2,astro|physics,1,1,"105,7",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,2,1,"105,225",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,1,"226,76",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,2,"36,36",1.0,0.14285714285714285,0,SRA-B
astrophysics,scientific,2,astro|physics,1,2,"105,7",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,2,2,"210,225",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,2,"226,21",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,3,"36,36",1.0,0.14285714285714285,0,SRA-B
astrophysics,scientific,2,astro|physics,1,3,"105,7",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,2,3,"210,225",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,3,"226,239",0.5,0.14285714285714285,1,SRA-B
astrophysics,scientific,2,astro|physics,0,4,"36,36",1.0,0.14285714285714285,0,SRA-B
astrophysics,scientific,2,astro|physics,1,4,"105,7",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,2,4,"210,225",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,4,"226,21",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,5,"36,36",1.0,0.14285714285714285,0,SRA-B
astrophysics,scientific,2,astro|physics,1,5,"105,7",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,2,5,"210,225",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,5,"226,22",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,6,"36,36",1.0,0.14285714285714285,0,SRA-B
astrophysics,scientific,2,astro|physics,1,6,"105,7",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,2,6,"210,225",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,6,"226,76",0.5,0.14285714285714285,1,SRA-B
astrophysics,scientific,2,astro|physics,0,7,"36,36",1.0,0.14285714285714285,0,SRA-B
astrophysics,scientific,2,astro|physics,1,7,"105,7",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,2,7,"210,225",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,3,7,"226,21",0.5,0.0,1,SRA-B
astrophysics,scientific,2,astro|physics,0,8,"36,36",1.0,0.14285714285714285,0,SRA-B
astrophysics,scientific,2,astro|physics,1,8,"105,7",0.5,0.0,1,SRA-B
