layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.0.ff_or_moe,26,0.2291,0.3488,"North, South, top, Top, central, National, upper, highest, western, Central, eastern, Grand, northern, annual, )., along, most, southern, Joint, Western"
blocks.0.ff_or_moe,27,0.5453,0.2623,"responsible, ],, ], .,, ',, ""), ""),, ,', involved, hence, Ltd, ]., doubling, ]"", .),, ];, jointly, )"", Creative, ),"
blocks.0.ff_or_moe,28,0.1430,0.3665,"late, early, various, earlier, several, two, most, three, many, first, over, towards, previous, only, entire, much, numerous, few, south, lower"
blocks.0.ff_or_moe,29,0.0722,0.3014,"Lord, K, S, O, New, Canada, sub, E, Ar, Black, non, King, a, [, N, Royal, many, Lords, Greek, d"
blocks.0.ff_or_moe,30,0.0653,0.2963,"state, cut, setting, State, d, pro, work, cutting, le, called, set, the, cas, and, major, b, sl, city, ex, appearance"
blocks.0.ff_or_moe,31,0.0936,0.3276,"s, from, over, (, to, for, al, Z, go, and, with, dis, more, i, before, at, P, bar, received, but"
blocks.0.ff_or_moe,32,0.0533,0.3512,"up, -, out, in, a, 3, it, down, rain, on, house, off, season, development, 4, action, 5, level, an, character"
blocks.0.ff_or_moe,33,0.2707,0.3951,"At, ""., "",, In, As, On, It, ."", For, Off, With, This, When, ),, After, ,"", According, To, ), However"
blocks.0.ff_or_moe,34,0.2549,0.3414,"began, started, seen, ended, shown, begun, commenced, diagnosed, begin, begins, N, t, Se, Flash, found, concluded, Mik, created, er, German"
blocks.0.ff_or_moe,35,0.2334,0.2796,"ten, gold, development, catch, appear, silver, bronze, steel, survival, socio, five, cis, copper, 10, two, most, growth, UNESCO, Christmas, three"
blocks.0.ff_or_moe,36,0.0866,0.3769,"that, the, this, New, In, a, called, sub, V, as, which, out, South, L, My, an, A, his, her, w"
blocks.0.ff_or_moe,37,0.1422,0.3901,":, /, from, –, between, through, until, about, than, how, —, near, what, +, among, around, throughout, &, above, ("""
blocks.0.ff_or_moe,38,0.4386,0.2658,"try, reference, heart, come, ful, need, stub, Ode, ability, tendency, usion, listen, refer, references, wait, interest, parallel, willingness, tat, comparison"
blocks.0.ff_or_moe,39,0.0459,0.3302,"play, first, work, played, De, F, were, are, plays, in, large, l, use, K, the, stone, un, en, Man, war"
blocks.0.ff_or_moe,40,0.1169,0.4441,"he, they, that, who, I, she, which, it, there, we, "", where, you, S, 1, this, whose, his, when, K"
blocks.0.ff_or_moe,41,0.0746,0.3321,"but, But, X, ex, land, as, Y, ;, In, However, V, D, 5, "",, Her, called, 500, Sil, E, art"
blocks.0.ff_or_moe,42,0.2120,0.2978,"High, International, Low, Round, Local, Iron, Maya, Combined, River, In, Deep, Total, Al, Cultural, I, A, Modern, Wood, An, White"
blocks.0.ff_or_moe,43,0.1310,0.2801,"construction, meaning, "", fam, co, log, design, fire, public, media, V, development, King, J, human, work, Dur, creation, closure, capital"
blocks.0.ff_or_moe,44,0.7304,0.2059,"contaminated, endangered, cheaper, fills, chool, modernized, Geographic, diale, declines, phas, cially, stuffed, Commando, erto, hiking, infected, Slovak, decreases, colonel, Cô"
blocks.0.ff_or_moe,45,0.5886,0.2404,"points, bas, assists, stands, relief, arms, opardy, study, threshold, destruct, amond, Govern, roleum, outages, oses, seys, rebounds, strikeouts, rances, hous"
blocks.0.ff_or_moe,46,0.3027,0.3833,"formed, passed, opened, created, built, introduced, issued, published, used, developed, produced, sent, carried, composed, released, put, moved, established, delivered, made"
blocks.0.ff_or_moe,47,0.1388,0.3690,"were, was, had, came, have, more, are, began, could, gave, became, would, with, Ne, Ro, from, took, there, their, first"
blocks.0.ff_or_moe,48,0.3493,0.4564,"., and, -, or, ', to, ,, in, as, with, of, for, was, that, (, from, but, "", on, –"
blocks.0.ff_or_moe,49,0.0995,0.3914,"V, double, All, first, five, second, three, four, free, only, most, two, long, high, s, all, other, third, 12, 15"
blocks.0.ff_or_moe,50,0.3182,0.2971,"ground, site, start, appearance, show, crash, pitch, runner, results, events, level, dress, table, runners, shoot, stick, game, goals, mouth, draw"
blocks.0.ff_or_moe,51,0.7313,0.2179,"stuffed, chool, Cinquemani, salvaged, withstand, cially, recipient, Geographic, voter, Cô, ineas, forfe, Liber, ascending, faded, ¢, Lunar, ainted, Kombat, 1782"
blocks.0.ff_or_moe,52,0.7477,0.2184,"Geographic, Encyclopedia, Codex, chool, enbach, arios, bankrupt, strikeouts, Landmark, Rankings, astru, Liber, eney, exiled, ineas, brit, iture, Conquer, jection, ṭ"
blocks.0.ff_or_moe,53,0.0634,0.3117,"later, J, W, A, first, the, "", North, V, called, also, then, late, work, R, eventually, be, B, other, State"
blocks.0.ff_or_moe,54,0.5232,0.3868,"), km, metres, kg, %), .), knots, ),, '), degrees, ft, mb, mph, miles, inches, millimetres, %),, kilograms, m2, ))"
blocks.0.ff_or_moe,55,0.4393,0.2416,"Middle, coastal, kind, varying, recent, transport, industrial, Greek, birth, training, hest, incapable, principal, mountainous, similar, medieval, iferous, elementary, secondary, igration"
blocks.0.ff_or_moe,56,0.7296,0.2326,"Liber, crem, endangered, deserted, chool, eney, salvaged, Liby, stuffed, erun, Kombat, atile, ineas, bye, indul, disillusion, alus, retrieved, enbach, modernized"
blocks.0.ff_or_moe,57,0.4085,0.2815,"subject, figure, figures, case, risk, size, ization, composition, IUCN, shape, design, males, exceptions, examples, Males, isation, words, subjects, tracks, ities"
blocks.0.ff_or_moe,58,0.0878,0.3307,"side, T, 8, 3, H, supporting, small, new, large, other, s, 6, 9, 2, only, sides, to, very, Mo, 5"
blocks.0.ff_or_moe,59,0.7256,0.1966,"contaminated, fills, stuffed, Rankings, withstand, endangered, Museum, engraved, renovated, Liby, gett, inspector, divides, resco, Study, 1817, chool, ifix, aign, Phonographic"
blocks.0.ff_or_moe,60,0.4081,0.3366,"appeared, involved, emerged, appears, appearing, appear, lots, fear, emerge, emerges, cope, participate, became, made, arose, exist, established, headquartered, kind, seemed"
blocks.0.ff_or_moe,61,0.7226,0.2151,"modernized, Liby, stuffed, contaminated, incidentally, cially, salvaged, Kombat, atile, vetoed, Museum, Encyclopedia, ivorous, crem, interred, gett, Alamos, inspector, Kiss, cheaper"
blocks.0.ff_or_moe,62,0.3505,0.4555,"generally, initially, always, mostly, often, also, already, largely, still, currently, primarily, probably, usually, actually, mainly, typically, relatively, sometimes, very, eventually"
blocks.0.ff_or_moe,63,0.7093,0.2090,"contaminated, salvaged, endangered, exaggerated, sacrificed, fills, Argentine, publicized, Nepal, hiking, modernized, stuffed, Faculty, Manch, grunge, regulated, infected, Slovak, rallied, Turk"
blocks.0.ff_or_moe,64,0.7479,0.2161,"chool, contaminated, voter, ineas, adin, Kombat, Platinum, knight, itone, Liby, unct, Sentinel, rallied, Phonographic, ダ, deserted, gett, Yuan, ifix, salvaged"
blocks.0.ff_or_moe,65,0.0846,0.3485,"Mr, Sr, Lt, etc, Dr, H, Mrs, leading, U, P, R, S, [, He, c, The, the, v, work, New"
blocks.0.ff_or_moe,66,0.3176,0.3545,"family, cap, children, son, pay, lack, father, marriage, mother, child, married, born, habit, class, ring, daughter, wedding, husband, childhood, girl"
blocks.0.ff_or_moe,67,0.0862,0.3251,"science, leading, super, s, ""[, doesn, no, black, loss, only, high, ex, change, most, [, dual, "", not, sp, changes"
blocks.0.ff_or_moe,68,0.6912,0.2129,"Cinquemani, 1817, fills, salvaged, Liber, honoured, qualify, 1829, withdraw, harto, arios, withstand, standardi, disillusion, rallied, sett, 1793, compulsory, ruff, deserted"
blocks.0.ff_or_moe,69,0.0688,0.3189,"left, first, lower, sub, ir, s, other, right, made, had, lost, created, not, bo, found, was, allowed, remaining, middle, three"
blocks.0.ff_or_moe,70,0.0917,0.3218,"open, dis, clear, shot, con, part, close, do, long, re, well, use, be, go, un, up, large, present, find, back"
blocks.0.ff_or_moe,71,0.7003,0.2095,"fills, colonel, cheaper, withstand, modernized, equip, Museum, chool, contaminated, Landmark, cially, Liby, Liber, replen, concussion, destruct, 1829, NK, Rifle, decreases"
blocks.0.ff_or_moe,72,0.0535,0.3351,"line, way, trade, again, and, ,, lines, ways, -, Line, N, ', time, work, mass, all, to, is, of, no"
blocks.0.ff_or_moe,73,0.3974,0.2343,"fl, Jean, ill, apar, ₹, bors, red, access, quoted, give, plug, ped, £, apping, others, lied, split, stained, food, discharged"
blocks.0.ff_or_moe,74,0.7612,0.2255,"salvaged, Liber, enbach, Encyclopedia, ん, remo, fills, ¢, paperback, ineas, modernized, ivorous, Geographic, chool, rifles, Liby, iture, る, imens, sculptures"
blocks.0.ff_or_moe,75,0.0864,0.3388,"d, non, anti, ex, pro, sub, un, inter, more, e, E, semi, re, m, B, f, D, in, other, Anglo"
blocks.0.ff_or_moe,76,0.1594,0.2960,"King, M, K, N, R, A, and, C, D, Ch, Y, in, J, "", have, Lord, H, Henry, L, T"
blocks.0.ff_or_moe,77,0.7037,0.2317,"pec, eney, ogne, raz, ARIA, smoking, SI, dorm, beest, trafficking, Rifle, PR, diale, gow, ruff, pencil, expl, tera, Krajina, crem"
blocks.0.ff_or_moe,78,0.7375,0.2220,"chool, Geographic, preser, Kombat, cured, remo, Museum, gow, Valuable, alus, crem, deserted, revers, Rifle, Alamos, ん, atile, Study, obituary, Cinquemani"
blocks.0.ff_or_moe,79,0.7199,0.2342,"shipments, Bavarian, Hellen, Iranian, Cascade, Chief, Cornish, hanna, VC, Congo, Northumbri, Tasman, Nile, orning, Cherokee, Havilland, Labrador, ん, Nordic, Greco"
blocks.0.ff_or_moe,80,0.1663,0.2959,"can, %, share, percent, %,, could, shares, cans, Ar, Par, cannot, T, Car, King, are, win, 95, so, %., of"
blocks.0.ff_or_moe,81,0.1165,0.4633,"his, which, their, the, S, His, A, a, He, black, R, D, its, J, her, B, "", work, G, ["
blocks.0.ff_or_moe,82,0.0711,0.3603,"its, then, their, this, these, the, also, it, other, a, co, And, her, Be, his, Gold, El, new, ne, First"
blocks.0.ff_or_moe,83,0.1593,0.4471,"the, a, K, "", its, one, S, their, an, The, it, his, M, new, R, B, I, G, in, time"
blocks.0.ff_or_moe,84,0.3075,0.3329,"win, ic, wins, victory, loss, won, Governor, ian, real, county, victories, song, defeat, ion, album, triumph, limited, mountains, Plan, city"
blocks.0.ff_or_moe,85,0.2481,0.4392,"after, in, on, at, by, during, from, with, as, when, and, into, off, before, while, out, under, over, for, to"
blocks.0.ff_or_moe,86,0.0972,0.3180,"be, there, become, must, remain, have, provide, no, only, not, also, non, co, out, include, both, been, near, so, which"
blocks.0.ff_or_moe,87,0.7384,0.2230,"crem, jection, coding, Neolithic, destruct, exiled, Geographic, livion, recipient, Gard, diale, remo, Rankings, pless, eney, brit, scription, Maker, fabricated, onomy"
blocks.0.ff_or_moe,88,0.7178,0.2245,"Rankings, endangered, Alamos, mitted, remo, Rifle, eney, mega, metic, enbach, Geographic, sul, recipient, eter, engraved, exiled, chool, anus, revamp, BI"
blocks.0.ff_or_moe,89,0.0759,0.3375,"due, because, as, owing, ,, the, since, following, such, time, ,"", thanks, for, on, Canada, from, these, Black, with, when"
blocks.0.ff_or_moe,90,0.7298,0.2183,"salvaged, Liby, contaminated, Rankings, Bloc, ivorous, obes, Cô, GB, stuffed, icolor, Slovak, staffed, cheaper, ineas, Phonographic, atile, Moresby, remo, Himal"
blocks.0.ff_or_moe,91,0.1295,0.3446,"c, US, p, h, b, G, U, W, S, "", and, work, ,, was, as, to, g, K, Ch, M"
blocks.0.ff_or_moe,92,0.2701,0.4007,"is, has, was, by, are, as, in, ', ,, d, can, it, and, at, on, to, -, also, for, had"
blocks.0.ff_or_moe,93,0.1319,0.2936,"h, m, range, g, e, fruit, body, f, b, k, p, ic, amount, n, el, sub, ranges, t, l, c"
blocks.0.ff_or_moe,94,0.0780,0.3317,"no, special, also, will, /, "", not, then, :, t, if, s, even, best, only, re, never, be, still, September"
blocks.0.ff_or_moe,95,0.5897,0.2935,"iche, Wick, Nim, rin, jor, Rao, oli, Dawla, tt, nh, nos, Alonso, ilo, Pasha, agi, ullah, Din, Khan, Sen, anna"
blocks.0.ff_or_moe,96,0.0723,0.3762,"me, off, forth, out, in, ,, an, and, with, w, Long, K, c, a, at, E, back, War, the, Me"
blocks.0.ff_or_moe,97,0.0709,0.3876,"her, placed, every, their, all, the, four, v, Her, she, ten, one, placing, "", K, read, its, his, three, An"
blocks.0.ff_or_moe,98,0.6966,0.2363,"Save, 1817, replen, hospitals, Argentine, blo, salvaged, voter, remo, Lunar, digging, GB, demolished, ¢, disillusion, stuffed, cheaper, zinc, Platinum, fills"
blocks.0.ff_or_moe,99,0.7208,0.2059,"withstand, modernized, voter, chool, salvaged, contaminated, fills, revers, stuffed, Cinquemani, Bloc, hiking, endangered, declines, cheaper, preser, excer, abort, flees, helicopters"
blocks.0.ff_or_moe,100,0.2903,0.3929,"these, this, each, those, them, Each, Japan, England, Australia, anyone, Britain, Europe, France, America, Asia, Scotland, Brazil, everyone, their, These"
blocks.0.ff_or_moe,101,0.2932,0.2980,"group, bill, style, movement, system, plan, mode, idea, evidence, change, women, history, method, period, pair, variety, theory, copy, process, report"
blocks.0.ff_or_moe,102,0.0519,0.3399,"he, He, "", V, his, head, in, it, F, 1, co, I, other, not, J, asked, construction, anti, free, influence"
blocks.0.ff_or_moe,103,0.0852,0.2887,"lead, against, without, entered, driving, inside, leading, with, La, near, rather, V, only, ma, among, new, called, road, Sim, man"
blocks.0.ff_or_moe,104,0.4083,0.3075,"br, pal, bul, bol, eth, hor, quar, sol, fores, rel, mel, mud, gor, rot, mer, rid, eu, mag, sil, val"
blocks.0.ff_or_moe,105,0.2844,0.4298,"', ’, "", and, in, ., as, was, is, had, from, at, ,, to, on, A, (, more, of, T"
blocks.0.ff_or_moe,106,0.1939,0.4375,"to, by, at, on, through, for, after, during, into, before, against, over, with, under, when, around, between, along, about, upon"
blocks.0.ff_or_moe,107,0.1805,0.3789,"would, had, could, was, were, also, will, further, and, ,, he, as, became, did, might, is, has, to, are, public"
blocks.0.ff_or_moe,108,0.1451,0.3750,"Gr, rather, S, K, M, O, Y, L, Am, I, R, Al, He, p, As, g, C, B, as, H"
blocks.0.ff_or_moe,109,0.3096,0.4424,"of, to, with, as, from, for, in, by, at, on, and, ,, that, into, the, a, ., between, about, his"
blocks.0.ff_or_moe,110,0.1199,0.3350,"major, she, never, ever, finally, all, minor, plans, only, also, not, most, eventually, even, almost, nearly, her, test, attempt, no"
blocks.0.ff_or_moe,111,0.3652,0.3112,"wrote, Mc, Best, Alan, Luther, appears, commented, Michael, Peter, Bob, writes, Kurt, ?, David, bit, Burger, &, Paul, Steve, "")."
blocks.0.ff_or_moe,112,0.4041,0.3471,"won, fur, page, winning, liner, win, year, fund, mile, ribbon, reigning, winners, winner, w, wins, sponsored, contested, president, annually, owner"
blocks.0.ff_or_moe,113,0.7635,0.2134,"estyle, declines, erun, recipient, engraved, contaminated, crem, cured, obia, eney, ん, inka, Encyclopedia, Geographic, imens, unton, Cinquemani, outed, enbach, onomy"
blocks.0.ff_or_moe,114,0.0978,0.3109,"could, 10, had, 500, can, New, would, was, K, open, 11, 8, Mar, small, came, AI, Ash, General, were, Her"
blocks.0.ff_or_moe,115,0.2400,0.3034,"post, death, terms, status, command, entry, signing, departure, reign, vice, history, S, retirement, arrest, N, posts, resignation, exile, independence, M"
blocks.0.ff_or_moe,116,0.7395,0.2580,"chool, crem, Rifle, arked, iped, idance, recipient, bankrupt, mitted, corrhiz, salvaged, abase, abdu, arf, onomy, 1777, Conquer, unciation, eney, SI"
blocks.0.ff_or_moe,117,0.0435,0.3005,"set, sets, s, un, con, setting, "", and, so, bar, run, 30, most, White, one, Long, use, sh, h, in"
blocks.0.ff_or_moe,118,0.3438,0.4371,"for, during, with, on, from, to, as, that, in, and, ,, by, at, a, when, after, of, the, is, was"
blocks.0.ff_or_moe,119,0.4689,0.2526,"wanted, pher, umin, boy, couldn, Year, pseudonym, Wi, planet, today, wouldn, seller, mole, pilot, town, comb, Street, roy, wick, sett"
blocks.0.ff_or_moe,120,0.3029,0.2935,"found, went, such, finds, made, called, calls, tend, discovered, referring, bore, refers, gave, regard, got, put, learn, attributed, offered, accepted"
blocks.0.ff_or_moe,121,0.4728,0.2867,""",, ,"", ""),, ),, )"",, nominated, ""), )"", ..., glee, your, "";, acting, ..."", ""(, happened, scene, ]"", category, …"
blocks.0.ff_or_moe,122,0.3854,0.3291,"War, border, Army, River, million, System, Line, Bridge, Act, Wars, Plan, Group, region, Battalion, billion, Front, Sea, Project, Navy, Area"
blocks.0.ff_or_moe,123,0.1356,0.3261,"Tr, Co, av, op, Q, self, com, m, Hip, i, my, Game, don, n, l, Dol, M, D, k, Mo"
blocks.0.ff_or_moe,124,0.5376,0.2180,"plant, elect, peaked, peaking, equivalent, coli, unable, relying, nationally, ARIA, concentrate, Boeing, homes, ims, flowed, revenue, plants, broadcast, begin, households"
blocks.0.ff_or_moe,125,0.0643,0.3938,"what, ..., ,, I, a, "",, that, Y, [, "", the, an, O, [PAD], s, new, this, Mar, ,"", [...]"
blocks.0.ff_or_moe,126,0.2808,0.4210,"(, ,, "", with, and, in, was, as, New, from, ., ;, but, at, is, ', on, I, the, were"
blocks.0.ff_or_moe,127,0.1231,0.3158,"Big, We, Joe, Team, ly, Night, B, Way, D, A, M, Gr, N, K, Henry, G, Car, W, John, Hell"
blocks.0.ff_or_moe,128,0.0746,0.3409,"played, playing, plays, served, pitched, portrayed, acted, play, a, L, St, the, Van, first, par, [, George, an, notes, re"
blocks.0.ff_or_moe,129,0.2241,0.3115,"Fl, F, Sal, Sc, player, Tour, Jay, T, list, Hall, Band, FA, Z, Los, Bre, Post, Cl, Gang, film, Dark"
blocks.0.ff_or_moe,130,0.7384,0.2149,"chool, salvaged, Conquer, contaminated, ん, Museum, erun, endangered, Geographic, mitted, incidentally, Kombat, harto, crem, unct, strikeouts, dar, adin, Romans, livion"
blocks.0.ff_or_moe,131,0.2461,0.3358,"im, ar, ag, van, os, um, ul, o, ang, au, ro, ai, ach, ur, ate, ub, ay, ia, io, ame"
blocks.0.ff_or_moe,132,0.6979,0.2346,"withstand, strikeouts, Museum, Platinum, sculptures, endangered, stuffed, Panzer, salvaged, Kombat, Cinquemani, ocar, chool, Breed, Bullet, abase, ¢, fills, smoking, rifles"
blocks.0.ff_or_moe,133,0.2192,0.4289,"into, and, ,, to, with, a, an, in, as, E, after, on, 50, B, for, "", by, new, two, ."
blocks.0.ff_or_moe,134,0.0492,0.3156,"British, resulted, work, He, and, four, American, the, co, Canadian, S, time, Z, South, man, In, people, more, 3, I"
blocks.0.ff_or_moe,135,0.7456,0.2121,"Phonographic, salvaged, ¢, Geographic, atile, iped, Encyclopedia, cheaper, Cô, remo, Conquer, declines, chool, erun, cially, temples, stuffed, ん, exiled, modernized"
blocks.0.ff_or_moe,136,0.7155,0.2105,"cially, fills, stuffed, 1817, sculptures, remo, atile, contaminated, declines, equip, decreases, ascending, abort, Slovak, engraved, Rifle, Encyclopedia, Landmark, propelled, cheaper"
blocks.0.ff_or_moe,137,0.1355,0.3351,"just, now, almost, designed, nearly, so, twice, being, listed, only, since, also, known, not, starting, named, still, even, officially, having"
blocks.0.ff_or_moe,138,0.0936,0.3140,"if, worth, ever, he, though, recently, be, un, since, iv, ir, can, when, ic, non, due, has, in, to, bull"
blocks.0.ff_or_moe,139,0.2852,0.4613,"., ""., ,, ;, and, -, ."", for, as, ', from, T, in, (, "", or, by, on, to, at"
blocks.0.ff_or_moe,140,0.1766,0.3039,"died, er, Light, die, lay, pointed, dies, lie, Rich, ile, rowed, moth, d, more, Dark, worm, "", also, is, ery"
blocks.0.ff_or_moe,141,0.2935,0.4842,"(, ', ., and, ,, of, to, for, from, "", in, In, L, with, ;, that, A, P, —, on"
blocks.0.ff_or_moe,142,0.4047,0.0000,"10, 11, 7, 15, 12, 8, 30, 14, 3, 6, 25, 22, 16, 1, 5, 17, 2, 9, 26, 20"
blocks.0.ff_or_moe,143,0.3375,0.3095,"base, point, speed, foot, height, capture, center, length, centre, inch, score, guard, service, yards, distance, yard, bridge, mast, damage, charge"
blocks.0.ff_or_moe,144,0.3522,0.4570,"in, a, by, on, with, as, and, from, "", at, for, of, to, (, ,, two, after, ', the, an"
blocks.0.ff_or_moe,145,0.2711,0.3199,"us, er, ist, ic, ant, ine, ive, y, ian, ish, ter, ie, ty, ent, ery, ary, ry, ess, ide, gent"
blocks.0.ff_or_moe,146,0.2800,0.2784,"St, 2, 1, 4, 3, 7, 6, 9, 8, 5, 0, 10, storm, Kh, Pal, 12, 11, Tropical, 13, Saint"
blocks.0.ff_or_moe,147,0.3174,0.4286,"for, is, was, that, on, to, from, of, in, has, with, and, as, ,, by, he, had, are, were, at"
blocks.0.ff_or_moe,148,0.0525,0.3254,"The, (, cor, and, on, President, Mo, the, when, that, This, to, 3, po, ,, 5, head, On, members, North"
blocks.0.ff_or_moe,149,0.3456,0.2935,"trip, attempt, cause, attempts, chance, effort, states, reaction, manner, people, reason, experience, text, problem, causes, alone, claim, example, temper, opportunity"
blocks.0.ff_or_moe,150,0.7291,0.2166,"eney, endangered, Geographic, Rankings, fractured, pei, remastered, Encyclopedia, diale, bund, modernized, imens, ineas, Volunteers, ruff, updated, estyle, concussion, herald, cheaper"
blocks.0.ff_or_moe,151,0.2033,0.3480,"band, team, music, company, newly, government, world, American, club, public, project, role, competition, country, race, staff, program, city, University, studio"
blocks.0.ff_or_moe,152,0.2869,0.3975,"-, a, an, the, and, ', in, as, to, of, one, on, that, ,, un, –, re, at, D, more"
blocks.0.ff_or_moe,153,0.3493,0.4431,",, of, in, was, and, with, (, on, to, for, is, but, at, as, ., a, he, were, the, """
blocks.0.ff_or_moe,154,0.0978,0.3608,"are, were, is, have, can, all, on, to, "", while, as, do, sub, will, and, major, s, ide, there, O"
blocks.0.ff_or_moe,155,0.0862,0.3172,"head, half, ear, spin, low, tail, quarter, fore, H, two, lower, three, V, heads, New, shoulder, high, Be, Har, a"
blocks.0.ff_or_moe,156,0.7118,0.2167,"salvaged, contaminated, voter, Cinquemani, decreases, exaggerated, Kombat, afford, Valuable, fills, endangered, chanted, modernized, rallied, stuffed, Phonographic, overwhelmingly, honoured, vetoed, declines"
blocks.0.ff_or_moe,157,0.1198,0.3304,"—, calling, where, why, due, when, were, which, ("", because, ),, that, gave, then, who, with, but, known, Sun, there"
blocks.0.ff_or_moe,158,0.0555,0.3498,"all, two, most, other, no, al, c, so, P, miles, many, more, new, pre, use, All, te, Gr, work, eight"
blocks.0.ff_or_moe,159,0.0404,0.3453,"$, Air, within, A, inside, £, 25, "", and, New, 75, where, also, short, St, in, In, International, time, cut"
blocks.0.ff_or_moe,160,0.2057,0.3303,"II, County, King, king, al, III, stone, IV, guns, es, land, VI, I, ia, lands, id, us, VII, gun, ian"
blocks.0.ff_or_moe,161,0.6774,0.2451,"ive, contaminated, withstand, ais, atile, repulsed, arios, dismantled, Rankings, remo, usive, α, obes, Atlas, Rifle, repelled, SI, nursing, adin, edia"
blocks.0.ff_or_moe,162,0.0531,0.3258,"further, down, P, sub, C, E, and, more, later, up, an, German, dis, home, light, such, Z, James, to, off"
blocks.0.ff_or_moe,163,0.3498,0.4372,",, (, and, in, with, of, "", on, ., at, but, for, —, as, was, ;, the, to, that, is"
blocks.0.ff_or_moe,164,0.1266,0.3854,"out, in, first, one, "", G, O, N, U, K, F, second, A, W, on, s, all, -, body, to"
